temperature_2m,relative_humidity_2m,surface_pressure,precipitation,wind_speed_10m,datetime,pm2_5,pm10,carbon_monoxide,nitrogen_dioxide,sulphur_dioxide,ozone,AQI,hour_sin,hour_cos,month_sin,month_cos
28.3,72,939.0,0.0,3.6,2024-07-13 20:00:00,32.9,48.3,915.0,62.2,10.1,78.0,185,-0.8660254037844386,0.5,-0.4999999999999998,-0.8660254037844388
28.1,68,939.6,0.0,3.7,2024-07-13 21:00:00,38.3,55.6,1147.0,79.9,10.4,51.0,162,-0.7071067811865477,0.7071067811865474,-0.4999999999999998,-0.8660254037844388
27.7,69,939.7,0.0,4.2,2024-07-13 22:00:00,43.7,63.1,1388.0,96.7,10.7,27.0,129,-0.5000000000000004,0.8660254037844384,-0.4999999999999998,-0.8660254037844388
26.9,75,939.9,0.0,6.6,2024-07-13 23:00:00,46.0,66.1,1564.0,105.8,10.5,10.0,125,-0.2588190451025215,0.9659258262890681,-0.4999999999999998,-0.8660254037844388
26.7,76,940.0,0.0,5.4,2024-07-14 00:00:00,46.1,66.1,1641.0,102.1,9.4,4.0,124,0.0,1.0,-0.4999999999999998,-0.8660254037844388
26.6,74,939.9,0.0,4.2,2024-07-14 01:00:00,44.7,64.0,1652.0,90.7,7.9,6.0,124,0.25881904510252074,0.9659258262890683,-0.4999999999999998,-0.8660254037844388
26.4,74,939.7,0.0,6.2,2024-07-14 02:00:00,42.4,60.8,1620.0,80.2,6.5,7.0,123,0.49999999999999994,0.8660254037844387,-0.4999999999999998,-0.8660254037844388
26.1,76,939.6,0.0,6.0,2024-07-14 03:00:00,39.6,56.8,1546.0,74.3,5.1,1.0,122,0.7071067811865475,0.7071067811865476,-0.4999999999999998,-0.8660254037844388
26.0,76,939.8,0.0,5.5,2024-07-14 04:00:00,36.6,52.4,1429.0,69.3,4.0,0.0,121,0.8660254037844386,0.5000000000000001,-0.4999999999999998,-0.8660254037844388
25.5,77,939.7,1.4,5.2,2024-07-14 05:00:00,44.9,64.7,1418.0,84.4,8.5,6.0,120,0.9659258262890683,0.25881904510252074,-0.4999999999999998,-0.8660254037844388
23.1,74,941.4,10.7,19.7,2024-07-14 06:00:00,45.1,65.2,1234.0,68.9,11.0,38.0,120,1.0,6.123233995736766e-17,-0.4999999999999998,-0.8660254037844388
24.0,81,941.3,1.7,5.2,2024-07-14 07:00:00,52.9,76.6,977.0,47.3,14.5,84.0,119,0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388
24.9,80,941.4,0.3,4.1,2024-07-14 08:00:00,47.5,68.7,762.0,29.3,17.4,128.0,120,0.8660254037844388,-0.4999999999999998,-0.4999999999999998,-0.8660254037844388
27.1,72,941.3,0.0,6.6,2024-07-14 09:00:00,41.9,61.2,634.0,18.8,19.3,168.0,120,0.7071067811865476,-0.7071067811865475,-0.4999999999999998,-0.8660254037844388
29.2,60,942.0,0.0,6.2,2024-07-14 10:00:00,41.6,60.3,548.0,11.9,20.5,207.0,120,0.49999999999999994,-0.8660254037844387,-0.4999999999999998,-0.8660254037844388
30.7,57,941.9,0.0,6.6,2024-07-14 11:00:00,43.8,64.5,484.0,7.3,20.7,235.0,119,0.258819045102521,-0.9659258262890682,-0.4999999999999998,-0.8660254037844388
31.5,57,941.3,0.0,4.9,2024-07-14 12:00:00,44.7,66.1,440.0,4.8,19.0,247.0,118,1.2246467991473532e-16,-1.0,-0.4999999999999998,-0.8660254037844388
32.4,52,940.9,0.0,4.3,2024-07-14 13:00:00,43.2,65.2,418.0,4.5,16.2,248.0,117,-0.2588190451025208,-0.9659258262890683,-0.4999999999999998,-0.8660254037844388
33.1,49,940.3,0.0,4.0,2024-07-14 14:00:00,40.4,61.2,407.0,5.1,14.2,246.0,154,-0.4999999999999998,-0.8660254037844388,-0.4999999999999998,-0.8660254037844388
33.3,47,939.7,0.0,2.4,2024-07-14 15:00:00,40.4,62.2,369.0,3.2,13.8,248.0,187,-0.7071067811865471,-0.7071067811865479,-0.4999999999999998,-0.8660254037844388
33.4,47,939.5,0.0,4.2,2024-07-14 16:00:00,41.0,63.3,341.0,2.2,14.1,246.0,205,-0.8660254037844384,-0.5000000000000004,-0.4999999999999998,-0.8660254037844388
32.9,49,939.2,0.0,4.3,2024-07-14 17:00:00,47.4,71.7,460.0,10.7,17.2,231.0,213,-0.9659258262890683,-0.25881904510252063,-0.4999999999999998,-0.8660254037844388
32.2,56,939.8,0.0,4.5,2024-07-14 18:00:00,48.0,72.9,615.0,25.7,16.3,193.0,218,-1.0,-1.8369701987210297e-16,-0.4999999999999998,-0.8660254037844388
29.9,76,939.5,0.0,6.2,2024-07-14 19:00:00,48.1,71.2,832.0,46.6,15.1,140.0,217,-0.9659258262890684,0.2588190451025203,-0.4999999999999998,-0.8660254037844388
28.1,78,940.0,0.0,7.6,2024-07-14 20:00:00,50.1,73.3,1023.0,64.2,13.6,93.0,210,-0.8660254037844386,0.5,-0.4999999999999998,-0.8660254037844388
