temperature_2m,relative_humidity_2m,surface_pressure,precipitation,wind_speed_10m,datetime
30.2,32,943.1,0.0,13.0,2025-06-14 04:00:00
30.0,33,943.4,0.0,8.4,2025-06-14 05:00:00
29.0,41,944.6,0.0,11.4,2025-06-14 06:00:00
31.0,35,945.3,0.0,7.3,2025-06-14 07:00:00
33.5,29,945.7,0.0,1.2,2025-06-14 08:00:00
35.8,25,946.0,0.0,1.3,2025-06-14 09:00:00
37.5,22,945.9,0.0,2.4,2025-06-14 10:00:00
38.8,19,945.5,0.0,2.2,2025-06-14 11:00:00
39.1,18,944.8,0.0,5.2,2025-06-14 12:00:00
40.1,17,943.9,0.0,6.3,2025-06-14 13:00:00
40.2,17,943.0,0.0,10.7,2025-06-14 14:00:00
40.3,17,942.5,0.0,14.5,2025-06-14 15:00:00
39.4,16,941.9,0.0,13.8,2025-06-14 16:00:00
38.7,17,941.4,0.0,12.6,2025-06-14 17:00:00
38.5,18,941.1,0.0,11.0,2025-06-14 18:00:00
36.2,25,941.3,0.0,14.9,2025-06-14 19:00:00
35.0,27,941.1,0.0,12.8,2025-06-14 20:00:00
33.8,29,941.3,0.0,10.4,2025-06-14 21:00:00
32.6,31,941.1,0.0,7.4,2025-06-14 22:00:00
31.5,34,940.9,0.0,5.4,2025-06-14 23:00:00
30.5,36,940.5,0.0,5.1,2025-06-15 00:00:00
30.0,36,940.0,0.0,5.0,2025-06-15 01:00:00
29.7,35,940.0,0.0,2.8,2025-06-15 02:00:00
29.5,34,940.1,0.0,2.7,2025-06-15 03:00:00
29.4,44,940.5,0.0,0.4,2025-06-15 04:00:00
28.2,38,941.2,0.0,4.2,2025-06-15 05:00:00
29.0,34,940.9,0.0,2.6,2025-06-15 06:00:00
31.6,30,941.7,0.0,0.8,2025-06-15 07:00:00
34.3,25,942.3,0.0,1.5,2025-06-15 08:00:00
36.9,21,942.4,0.0,1.5,2025-06-15 09:00:00
38.8,18,942.3,0.0,2.7,2025-06-15 10:00:00
40.3,15,942.0,0.0,1.5,2025-06-15 11:00:00
41.6,13,941.3,0.0,1.5,2025-06-15 12:00:00
42.3,12,940.5,0.0,5.1,2025-06-15 13:00:00
42.2,11,940.0,0.0,7.8,2025-06-15 14:00:00
41.3,12,939.6,0.0,11.5,2025-06-15 15:00:00
40.6,13,939.4,0.0,13.4,2025-06-15 16:00:00
39.8,14,939.3,0.0,14.4,2025-06-15 17:00:00
38.5,18,939.3,0.0,14.0,2025-06-15 18:00:00
37.6,18,939.8,0.0,9.3,2025-06-15 19:00:00
36.0,22,941.0,0.0,11.1,2025-06-15 20:00:00
32.7,37,942.1,0.0,13.7,2025-06-15 21:00:00
32.2,37,942.6,0.0,13.7,2025-06-15 22:00:00
31.9,37,942.3,0.0,9.7,2025-06-15 23:00:00
31.5,38,942.3,0.0,8.8,2025-06-16 00:00:00
31.0,40,941.9,0.0,9.2,2025-06-16 01:00:00
30.4,40,941.8,0.0,7.6,2025-06-16 02:00:00
30.2,39,941.6,0.0,7.3,2025-06-16 03:00:00
29.9,39,942.2,0.0,6.3,2025-06-16 04:00:00
29.3,40,942.5,0.0,6.3,2025-06-16 05:00:00
29.9,42,942.7,0.0,6.9,2025-06-16 06:00:00
30.6,39,943.0,0.0,8.5,2025-06-16 07:00:00
32.2,38,943.7,0.0,4.3,2025-06-16 08:00:00
33.4,35,943.8,0.0,6.3,2025-06-16 09:00:00
34.2,34,943.7,0.0,7.9,2025-06-16 10:00:00
35.1,32,943.6,0.0,9.4,2025-06-16 11:00:00
35.2,33,943.3,0.0,8.5,2025-06-16 12:00:00
35.1,33,942.4,0.0,8.8,2025-06-16 13:00:00
35.0,33,942.1,0.1,2.8,2025-06-16 14:00:00
35.6,31,941.9,0.0,5.4,2025-06-16 15:00:00
36.3,29,941.3,0.0,7.7,2025-06-16 16:00:00
35.8,29,940.9,0.0,9.6,2025-06-16 17:00:00
35.9,27,941.1,0.0,6.1,2025-06-16 18:00:00
35.1,28,941.3,0.0,5.9,2025-06-16 19:00:00
33.6,34,941.3,0.0,2.7,2025-06-16 20:00:00
32.7,35,942.2,0.0,2.6,2025-06-16 21:00:00
31.8,40,942.6,0.0,1.4,2025-06-16 22:00:00
30.9,39,942.8,0.0,3.2,2025-06-16 23:00:00
30.2,42,942.9,0.0,4.8,2025-06-17 00:00:00
29.5,44,942.6,0.0,6.2,2025-06-17 01:00:00
28.9,45,942.4,0.0,7.1,2025-06-17 02:00:00
28.4,45,942.4,0.0,6.4,2025-06-17 03:00:00
27.9,46,942.6,0.0,5.4,2025-06-17 04:00:00
27.6,47,942.7,0.0,5.4,2025-06-17 05:00:00
28.6,47,943.2,0.0,8.5,2025-06-17 06:00:00
29.9,47,943.7,0.0,7.4,2025-06-17 07:00:00
31.5,44,944.2,0.0,7.7,2025-06-17 08:00:00
33.2,40,944.3,0.0,8.7,2025-06-17 09:00:00
35.0,34,944.5,0.0,5.5,2025-06-17 10:00:00
31.9,46,944.9,0.5,15.5,2025-06-17 11:00:00
33.9,37,944.2,0.1,2.0,2025-06-17 12:00:00
36.4,32,943.3,0.0,6.8,2025-06-17 13:00:00
37.6,29,942.6,0.0,9.3,2025-06-17 14:00:00
37.8,29,942.0,0.0,11.0,2025-06-17 15:00:00
34.3,38,942.0,0.2,12.9,2025-06-17 16:00:00
34.9,37,941.3,0.1,7.3,2025-06-17 17:00:00
36.4,29,940.5,0.0,10.5,2025-06-17 18:00:00
31.3,51,941.1,0.0,18.6,2025-06-17 19:00:00
30.9,53,941.7,0.0,11.2,2025-06-17 20:00:00
30.3,55,942.7,0.0,8.8,2025-06-17 21:00:00
30.0,56,943.3,0.0,9.9,2025-06-17 22:00:00
29.4,58,943.3,0.0,9.6,2025-06-17 23:00:00
29.0,58,943.4,0.0,8.4,2025-06-18 00:00:00
28.5,59,943.0,0.0,8.1,2025-06-18 01:00:00
28.1,60,943.1,0.0,7.8,2025-06-18 02:00:00
27.6,62,942.7,0.0,7.0,2025-06-18 03:00:00
27.2,63,942.7,0.0,7.4,2025-06-18 04:00:00
26.9,64,942.8,0.0,7.0,2025-06-18 05:00:00
28.5,59,942.6,0.0,6.5,2025-06-18 06:00:00
29.6,55,942.9,0.0,6.9,2025-06-18 07:00:00
31.0,50,943.3,0.0,5.2,2025-06-18 08:00:00
32.9,43,943.4,0.0,4.3,2025-06-18 09:00:00
34.7,38,942.7,0.0,6.2,2025-06-18 10:00:00
36.2,33,942.0,0.0,8.9,2025-06-18 11:00:00
37.2,30,941.2,0.0,10.2,2025-06-18 12:00:00
38.2,28,940.4,0.0,10.9,2025-06-18 13:00:00
38.8,26,939.6,0.0,10.2,2025-06-18 14:00:00
39.1,25,938.7,0.0,9.1,2025-06-18 15:00:00
39.0,25,937.9,0.0,7.6,2025-06-18 16:00:00
38.7,24,937.5,0.0,6.3,2025-06-18 17:00:00
38.1,24,937.9,0.0,5.0,2025-06-18 18:00:00
37.2,25,938.0,0.0,3.0,2025-06-18 19:00:00
36.0,25,938.2,0.0,4.3,2025-06-18 20:00:00
35.0,27,938.8,0.0,1.3,2025-06-18 21:00:00
33.5,36,939.5,0.0,11.8,2025-06-18 22:00:00
32.2,41,940.0,0.0,7.2,2025-06-18 23:00:00
31.6,42,940.0,0.0,11.5,2025-06-19 00:00:00
30.9,47,940.0,0.0,10.4,2025-06-19 01:00:00
30.5,49,939.9,0.0,10.1,2025-06-19 02:00:00
29.9,51,939.4,0.0,9.1,2025-06-19 03:00:00
29.5,53,939.5,0.0,10.0,2025-06-19 04:00:00
29.1,55,939.8,0.0,9.5,2025-06-19 05:00:00
30.3,57,939.3,0.0,8.3,2025-06-19 06:00:00
31.1,58,939.6,0.0,9.5,2025-06-19 07:00:00
32.7,52,939.9,0.0,8.8,2025-06-19 08:00:00
34.6,45,940.2,0.0,7.1,2025-06-19 09:00:00
36.4,38,940.0,0.0,5.2,2025-06-19 10:00:00
38.1,33,939.9,0.0,4.6,2025-06-19 11:00:00
39.2,29,939.6,0.0,5.2,2025-06-19 12:00:00
39.9,27,938.7,0.0,5.6,2025-06-19 13:00:00
40.7,26,938.2,0.0,6.5,2025-06-19 14:00:00
41.0,25,937.7,0.0,8.4,2025-06-19 15:00:00
41.0,25,937.2,0.0,8.9,2025-06-19 16:00:00
40.6,24,937.0,0.0,9.1,2025-06-19 17:00:00
39.7,25,937.4,0.0,8.7,2025-06-19 18:00:00
39.1,26,937.4,0.0,3.4,2025-06-19 19:00:00
37.6,30,937.8,0.0,9.5,2025-06-19 20:00:00
35.3,40,939.0,0.0,10.1,2025-06-19 21:00:00
34.5,42,939.9,0.0,5.5,2025-06-19 22:00:00
33.8,44,940.5,0.0,11.3,2025-06-19 23:00:00
32.9,50,940.9,0.0,12.6,2025-06-20 00:00:00
32.1,55,940.9,0.0,13.1,2025-06-20 01:00:00
31.6,58,941.0,0.0,12.6,2025-06-20 02:00:00
31.2,60,941.0,0.0,11.9,2025-06-20 03:00:00
30.8,62,941.2,0.0,10.8,2025-06-20 04:00:00
30.3,63,941.6,0.0,9.9,2025-06-20 05:00:00
31.1,64,940.9,0.0,9.7,2025-06-20 06:00:00
32.0,60,941.5,0.0,11.0,2025-06-20 07:00:00
33.5,54,942.0,0.0,10.5,2025-06-20 08:00:00
35.0,49,942.2,0.0,9.0,2025-06-20 09:00:00
36.5,42,942.2,0.0,6.9,2025-06-20 10:00:00
38.1,37,942.1,0.0,6.0,2025-06-20 11:00:00
39.3,34,941.7,0.0,6.9,2025-06-20 12:00:00
40.2,31,941.1,0.0,6.8,2025-06-20 13:00:00
40.6,30,940.6,0.0,6.4,2025-06-20 14:00:00
40.7,28,939.9,0.0,6.4,2025-06-20 15:00:00
41.0,27,939.3,0.0,7.7,2025-06-20 16:00:00
40.6,27,939.1,0.0,7.0,2025-06-20 17:00:00
40.4,24,938.8,0.0,11.5,2025-06-20 18:00:00
39.5,24,939.2,0.0,7.1,2025-06-20 19:00:00
37.3,33,939.9,0.0,12.1,2025-06-20 20:00:00
34.8,49,941.3,0.0,11.1,2025-06-20 21:00:00
33.4,55,942.1,0.0,14.7,2025-06-20 22:00:00
31.9,64,943.0,0.0,13.8,2025-06-20 23:00:00
31.4,66,943.2,0.0,14.8,2025-06-21 00:00:00
30.8,68,943.0,0.0,15.7,2025-06-21 01:00:00
30.3,71,942.9,0.0,14.1,2025-06-21 02:00:00
29.7,73,942.9,0.0,14.5,2025-06-21 03:00:00
29.3,71,943.2,0.0,13.6,2025-06-21 04:00:00
29.2,71,943.3,0.0,10.6,2025-06-21 05:00:00
29.3,73,943.1,0.0,9.2,2025-06-21 06:00:00
30.6,67,943.0,0.0,10.7,2025-06-21 07:00:00
31.5,65,943.8,1.0,10.0,2025-06-21 08:00:00
32.1,62,944.2,0.4,14.5,2025-06-21 09:00:00
33.0,60,944.2,0.0,12.7,2025-06-21 10:00:00
34.4,55,943.7,0.0,10.3,2025-06-21 11:00:00
35.6,50,943.1,0.0,4.9,2025-06-21 12:00:00
37.6,43,942.3,0.0,2.8,2025-06-21 13:00:00
38.7,39,941.5,0.0,6.9,2025-06-21 14:00:00
39.0,38,940.8,0.0,9.2,2025-06-21 15:00:00
39.1,37,940.1,0.0,8.3,2025-06-21 16:00:00
39.0,36,939.6,0.0,7.9,2025-06-21 17:00:00
34.4,55,940.4,0.0,17.7,2025-06-21 18:00:00
33.3,60,940.6,0.0,12.7,2025-06-21 19:00:00
32.4,64,940.9,0.0,12.5,2025-06-21 20:00:00
31.5,67,941.5,0.0,11.9,2025-06-21 21:00:00
29.2,80,942.3,6.0,11.3,2025-06-21 22:00:00
28.2,84,942.2,0.2,12.8,2025-06-21 23:00:00
25.6,89,942.4,4.3,10.3,2025-06-22 00:00:00
25.9,89,942.2,0.1,9.1,2025-06-22 01:00:00
26.0,88,942.2,0.1,9.0,2025-06-22 02:00:00
25.4,89,942.5,9.6,10.4,2025-06-22 03:00:00
25.3,92,941.6,0.4,7.9,2025-06-22 04:00:00
24.9,94,942.7,4.9,1.0,2025-06-22 05:00:00
26.6,89,943.0,0.1,5.4,2025-06-22 06:00:00
27.2,82,942.7,0.1,5.9,2025-06-22 07:00:00
27.4,78,943.3,1.0,10.4,2025-06-22 08:00:00
28.3,72,943.9,0.6,5.8,2025-06-22 09:00:00
28.7,71,943.7,1.6,5.1,2025-06-22 10:00:00
29.3,72,943.6,1.5,4.8,2025-06-22 11:00:00
31.3,65,942.9,0.1,4.3,2025-06-22 12:00:00
31.3,64,942.1,1.1,6.0,2025-06-22 13:00:00
32.3,62,941.5,0.0,4.5,2025-06-22 14:00:00
33.0,61,940.6,0.0,6.8,2025-06-22 15:00:00
33.3,60,939.8,0.0,6.9,2025-06-22 16:00:00
33.1,60,939.5,0.0,6.2,2025-06-22 17:00:00
31.6,65,940.3,0.0,6.0,2025-06-22 18:00:00
30.6,72,940.1,0.0,4.2,2025-06-22 19:00:00
29.6,77,940.3,0.0,3.4,2025-06-22 20:00:00
29.1,78,941.0,0.0,3.3,2025-06-22 21:00:00
28.7,80,941.3,0.0,2.5,2025-06-22 22:00:00
28.7,79,941.4,0.0,1.3,2025-06-22 23:00:00
28.2,81,941.3,0.0,1.4,2025-06-23 00:00:00
27.6,85,941.3,0.0,2.1,2025-06-23 01:00:00
27.1,85,940.9,0.0,4.4,2025-06-23 02:00:00
26.8,86,940.9,0.0,7.1,2025-06-23 03:00:00
25.0,94,941.7,2.1,5.6,2025-06-23 04:00:00
24.8,96,942.1,3.1,9.4,2025-06-23 05:00:00
25.8,89,940.6,0.0,8.1,2025-06-23 06:00:00
27.4,81,941.0,0.0,7.4,2025-06-23 07:00:00
29.1,74,941.3,0.0,5.7,2025-06-23 08:00:00
30.3,69,941.3,0.0,3.7,2025-06-23 09:00:00
31.5,63,941.1,0.0,3.1,2025-06-23 10:00:00
32.5,60,940.6,0.0,4.1,2025-06-23 11:00:00
33.5,57,939.9,0.0,3.8,2025-06-23 12:00:00
34.4,54,939.0,0.0,3.6,2025-06-23 13:00:00
34.9,53,938.2,0.0,4.2,2025-06-23 14:00:00
35.2,52,937.3,0.0,4.3,2025-06-23 15:00:00
35.1,52,936.7,0.0,4.6,2025-06-23 16:00:00
34.8,54,936.2,0.0,5.0,2025-06-23 17:00:00
34.1,60,937.0,0.0,4.2,2025-06-23 18:00:00
32.3,68,936.8,0.0,6.5,2025-06-23 19:00:00
31.1,72,937.4,0.0,8.2,2025-06-23 20:00:00
30.4,73,938.1,0.0,7.9,2025-06-23 21:00:00
29.8,74,938.5,0.0,8.0,2025-06-23 22:00:00
29.4,73,938.6,0.0,10.2,2025-06-23 23:00:00
28.8,75,938.8,0.0,11.7,2025-06-24 00:00:00
28.2,79,938.8,0.0,10.5,2025-06-24 01:00:00
27.8,81,938.8,0.0,9.8,2025-06-24 02:00:00
27.5,82,938.6,0.0,10.9,2025-06-24 03:00:00
27.1,84,938.8,0.0,11.5,2025-06-24 04:00:00
26.4,88,939.1,0.0,11.3,2025-06-24 05:00:00
27.8,85,938.3,0.0,7.2,2025-06-24 06:00:00
28.7,86,939.0,0.0,7.8,2025-06-24 07:00:00
30.0,79,939.4,0.0,10.3,2025-06-24 08:00:00
31.2,72,939.8,0.0,9.7,2025-06-24 09:00:00
32.3,67,939.7,0.0,9.3,2025-06-24 10:00:00
33.7,62,939.7,0.0,7.6,2025-06-24 11:00:00
34.4,59,939.2,0.0,4.9,2025-06-24 12:00:00
35.1,57,938.8,0.0,5.1,2025-06-24 13:00:00
35.7,54,937.9,0.0,5.4,2025-06-24 14:00:00
36.0,53,937.5,0.0,5.6,2025-06-24 15:00:00
35.9,53,937.0,0.0,6.3,2025-06-24 16:00:00
35.5,54,936.5,0.0,7.2,2025-06-24 17:00:00
33.2,64,936.9,0.0,8.1,2025-06-24 18:00:00
32.0,68,936.7,0.0,6.0,2025-06-24 19:00:00
31.1,71,937.2,0.0,7.3,2025-06-24 20:00:00
30.6,76,938.2,0.0,5.8,2025-06-24 21:00:00
30.0,79,938.9,0.0,5.9,2025-06-24 22:00:00
29.7,80,939.5,0.0,8.5,2025-06-24 23:00:00
29.3,81,939.8,0.0,10.6,2025-06-25 00:00:00
28.9,83,939.9,0.2,10.9,2025-06-25 01:00:00
27.8,86,940.3,0.2,14.7,2025-06-25 02:00:00
26.9,90,940.4,0.1,12.7,2025-06-25 03:00:00
25.8,93,940.7,0.0,15.7,2025-06-25 04:00:00
25.5,88,940.7,0.0,12.1,2025-06-25 05:00:00
26.1,92,940.7,13.7,11.3,2025-06-25 06:00:00
25.6,94,941.5,8.0,14.7,2025-06-25 07:00:00
25.7,92,941.8,4.0,14.4,2025-06-25 08:00:00
25.8,94,942.6,2.6,13.2,2025-06-25 09:00:00
26.3,93,943.4,1.8,10.0,2025-06-25 10:00:00
27.3,83,943.4,1.2,12.8,2025-06-25 11:00:00
28.3,76,943.4,0.1,9.6,2025-06-25 12:00:00
29.4,74,942.8,0.0,9.9,2025-06-25 13:00:00
30.5,71,942.2,0.0,9.0,2025-06-25 14:00:00
31.5,68,941.7,0.0,10.3,2025-06-25 15:00:00
31.5,68,941.3,0.0,8.9,2025-06-25 16:00:00
31.4,69,940.9,0.0,6.5,2025-06-25 17:00:00
28.3,84,941.4,0.0,12.1,2025-06-25 18:00:00
28.5,82,941.1,0.0,10.2,2025-06-25 19:00:00
28.4,82,941.3,0.0,8.4,2025-06-25 20:00:00
28.3,82,942.2,0.0,8.0,2025-06-25 21:00:00
28.1,84,943.0,0.0,8.8,2025-06-25 22:00:00
27.6,86,943.3,0.0,10.1,2025-06-25 23:00:00
27.4,87,943.6,0.0,9.7,2025-06-26 00:00:00
26.7,86,943.6,0.7,9.5,2025-06-26 01:00:00
25.4,97,943.7,0.5,7.2,2025-06-26 02:00:00
25.5,94,943.4,0.1,6.1,2025-06-26 03:00:00
25.6,94,943.2,0.7,11.3,2025-06-26 04:00:00
25.6,93,944.3,0.1,8.4,2025-06-26 05:00:00
26.1,92,944.7,0.7,14.1,2025-06-26 06:00:00
25.6,92,945.2,1.8,17.5,2025-06-26 07:00:00
25.4,94,945.8,1.4,15.1,2025-06-26 08:00:00
26.2,89,946.5,0.2,16.5,2025-06-26 09:00:00
27.2,83,947.2,0.4,15.1,2025-06-26 10:00:00
27.5,81,946.8,0.2,15.6,2025-06-26 11:00:00
28.0,82,947.0,0.2,10.8,2025-06-26 12:00:00
27.6,83,946.3,0.4,8.1,2025-06-26 13:00:00
28.3,81,945.5,0.1,7.1,2025-06-26 14:00:00
29.0,77,944.6,0.0,7.0,2025-06-26 15:00:00
29.3,75,943.6,0.0,7.5,2025-06-26 16:00:00
29.6,73,942.9,0.0,4.9,2025-06-26 17:00:00
28.4,78,943.6,0.0,3.3,2025-06-26 18:00:00
27.9,82,943.2,0.0,1.9,2025-06-26 19:00:00
27.3,86,942.9,0.0,1.6,2025-06-26 20:00:00
26.9,89,943.1,0.0,2.4,2025-06-26 21:00:00
26.7,91,943.5,0.0,2.3,2025-06-26 22:00:00
26.5,92,944.0,0.0,1.6,2025-06-26 23:00:00
26.4,92,944.2,0.0,3.9,2025-06-27 00:00:00
26.2,91,944.7,0.0,5.8,2025-06-27 01:00:00
26.0,91,944.7,0.0,5.1,2025-06-27 02:00:00
25.8,91,944.4,0.0,5.8,2025-06-27 03:00:00
25.7,90,943.9,0.0,6.2,2025-06-27 04:00:00
25.7,90,944.3,0.1,4.3,2025-06-27 05:00:00
25.4,93,945.2,0.2,7.8,2025-06-27 06:00:00
25.1,92,945.9,0.1,13.9,2025-06-27 07:00:00
25.6,84,945.5,0.1,10.5,2025-06-27 08:00:00
27.9,75,945.6,0.0,9.7,2025-06-27 09:00:00
29.6,72,945.8,0.0,9.4,2025-06-27 10:00:00
30.8,69,945.5,0.0,6.9,2025-06-27 11:00:00
31.6,66,944.7,0.0,7.6,2025-06-27 12:00:00
32.2,63,944.1,0.0,7.9,2025-06-27 13:00:00
32.5,61,943.3,0.0,6.5,2025-06-27 14:00:00
32.7,61,942.5,0.0,5.4,2025-06-27 15:00:00
32.9,59,941.5,0.0,6.0,2025-06-27 16:00:00
32.7,59,941.0,0.0,7.2,2025-06-27 17:00:00
30.6,68,941.6,0.0,8.3,2025-06-27 18:00:00
29.7,74,941.4,0.0,5.5,2025-06-27 19:00:00
28.8,80,941.9,0.0,4.1,2025-06-27 20:00:00
28.4,83,942.9,0.0,2.7,2025-06-27 21:00:00
28.2,83,943.6,0.0,3.6,2025-06-27 22:00:00
27.9,84,944.1,0.0,6.1,2025-06-27 23:00:00
27.3,85,944.0,0.0,9.1,2025-06-28 00:00:00
27.0,85,943.7,0.0,9.8,2025-06-28 01:00:00
25.7,87,943.9,4.0,2.9,2025-06-28 02:00:00
24.7,92,943.5,0.3,2.9,2025-06-28 03:00:00
24.2,94,942.9,0.1,3.1,2025-06-28 04:00:00
24.2,95,943.2,0.0,2.4,2025-06-28 05:00:00
27.3,84,943.5,0.0,3.4,2025-06-28 06:00:00
27.7,82,943.6,0.0,1.1,2025-06-28 07:00:00
28.6,78,943.8,0.0,4.8,2025-06-28 08:00:00
29.6,73,943.8,0.0,3.5,2025-06-28 09:00:00
30.7,70,943.4,0.0,2.2,2025-06-28 10:00:00
31.6,66,943.1,0.0,3.4,2025-06-28 11:00:00
32.5,64,942.3,0.1,3.2,2025-06-28 12:00:00
32.9,63,941.2,0.0,4.4,2025-06-28 13:00:00
33.4,62,940.2,0.0,4.3,2025-06-28 14:00:00
33.8,59,939.6,0.0,4.2,2025-06-28 15:00:00
34.0,58,938.7,0.0,3.0,2025-06-28 16:00:00
33.8,59,938.2,0.0,3.4,2025-06-28 17:00:00
32.9,67,938.6,0.0,0.4,2025-06-28 18:00:00
31.3,76,938.5,0.0,1.6,2025-06-28 19:00:00
30.0,79,938.6,0.0,3.1,2025-06-28 20:00:00
29.2,83,939.2,0.0,2.7,2025-06-28 21:00:00
28.9,84,939.3,0.0,3.4,2025-06-28 22:00:00
28.6,83,939.7,0.0,4.1,2025-06-28 23:00:00
27.9,81,939.5,1.6,3.6,2025-06-29 00:00:00
25.2,91,939.7,8.6,9.6,2025-06-29 01:00:00
24.7,94,939.9,0.3,14.2,2025-06-29 02:00:00
24.4,92,939.5,0.3,5.6,2025-06-29 03:00:00
24.3,94,939.3,0.0,1.5,2025-06-29 04:00:00
24.4,95,939.0,0.2,3.8,2025-06-29 05:00:00
26.1,88,938.1,0.0,3.7,2025-06-29 06:00:00
27.4,83,938.7,0.0,1.2,2025-06-29 07:00:00
28.8,78,938.9,0.0,3.2,2025-06-29 08:00:00
29.9,74,939.2,0.0,4.7,2025-06-29 09:00:00
31.4,68,939.0,0.0,2.3,2025-06-29 10:00:00
32.6,63,938.7,0.0,2.9,2025-06-29 11:00:00
33.2,60,938.1,0.0,4.7,2025-06-29 12:00:00
33.8,57,937.7,0.0,6.1,2025-06-29 13:00:00
34.3,57,937.2,0.0,4.9,2025-06-29 14:00:00
